_id,title,url,tag_current,id_related,title_related,tag_related
36674,"Radical women, embracing tradition",https://www.ted.com/talks/kavita_ramdas_radical_women_embracing_tradition,"culture,social change,women,feminism,india","1078.0,1078.0,1078.0","On being a woman and a diplomat,On being a woman and a diplomat,On being a woman and a diplomat","social change,gender,parenting,society,TEDx,Transgender,social change,gender,parenting,society,TEDx,Transgender,social change,gender,parenting,society,TEDx,Transgender"
36770,Why I'm rowing across the Pacific,https://www.ted.com/talks/roz_savage_why_i_m_rowing_across_the_pacific,"global issues,entertainment,goals,ocean",467.0,My wish: Protect our oceans,"science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change"
36820,Toward a science of simplicity,https://www.ted.com/talks/george_whitesides_toward_a_science_of_simplicity,"technology,design,history,chemistry",1580.0,Smart failure for a fast-changing world,"design,creativity,art,illusion,Brazil,animation"
37090,"""Love Is a Loaded Pistol""",https://www.ted.com/talks/thomas_dolby_love_is_a_loaded_pistol,"entertainment,music,performance,history",22799.0,"""Afterneath"" / ""Killing Me""","science,technology,biotech,genetics,evolution,biology,kids"
37352,Glimpses of a pristine ocean,https://www.ted.com/talks/enric_sala_glimpses_of_a_pristine_ocean,"science,economics,fish,Mission Blue,marine biology,coral reefs,ocean",467.0,My wish: Protect our oceans,"science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change"
37544,Can we eat to starve cancer?,https://www.ted.com/talks/william_li_can_we_eat_to_starve_cancer,"science,technology,food,cancer,medicine",761.0,A new strategy in the war on cancer,"technology,invention,entertainment,music,performance,software,art"
37984,Lessons from fashion's free culture,https://www.ted.com/talks/johanna_blakley_lessons_from_fashion_s_free_culture,"culture,design,business,media,creativity,law,fashion,TEDx",1390.0,The $8 billion iPod,"culture,business,marketing,storytelling,decision-making"
38254,The ocean's glory -- and horror,https://www.ted.com/talks/brian_skerry_the_ocean_s_glory_and_horror,"science,fish,photography,Mission Blue,marine biology,ocean","973.0,973.0,973.0","Tagging tuna in the deep ocean,Tagging tuna in the deep ocean,Tagging tuna in the deep ocean","culture,business,economics,media,food,consumerism,marketing,storytelling,decision-making,culture,business,economics,media,food,consumerism,marketing,storytelling,decision-making,culture,business,economics,media,food,consumerism,marketing,storytelling,decision-making"
38608,Sweat the small stuff,https://www.ted.com/talks/rory_sutherland_sweat_the_small_stuff,"politics,design,engineering,economics,creativity,motivation","1580.0,1580.0,1580.0","Smart failure for a fast-changing world,Smart failure for a fast-changing world,Smart failure for a fast-changing world","design,creativity,art,illusion,Brazil,animation,design,creativity,art,illusion,Brazil,animation,design,creativity,art,illusion,Brazil,animation"
38722,How architecture helped music evolve,https://www.ted.com/talks/david_byrne_how_architecture_helped_music_evolve,"music,architecture,future,history","805.0,663.0","Music is medicine, music is sanity,Lead like the great conductors","culture,science,cognitive science,evolution,gender,love,psychology,relationships,science,technology,disease,health,cancer"
38852,How YouTube thinks about copyright,https://www.ted.com/talks/margaret_gould_stewart_how_youtube_thinks_about_copyright,"culture,technology,business,entertainment,creativity,art,law,Internet",871.0,Re-examining the remix,"environment,science,technology,design,DNA,animals,evolution,biology,biomimicry,fish"
38918,The intriguing sound of marine mammals,https://www.ted.com/talks/peter_tyack_the_intriguing_sound_of_marine_mammals,"science,music,animals,Mission Blue,ocean","467.0,467.0","My wish: Protect our oceans,My wish: Protect our oceans","science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change,science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change"
39034,Fighting cancer with dance,https://www.ted.com/talks/ananda_shankar_jayant_fighting_cancer_with_dance,"music,performance,cancer,storytelling,dance,personal growth,india",761.0,A new strategy in the war on cancer,"technology,invention,entertainment,music,performance,software,art"
39520,Hidden toxins in the fish we eat,https://www.ted.com/talks/stephen_palumbi_hidden_toxins_in_the_fish_we_eat,"science,health,fish,Mission Blue,ocean",467.0,My wish: Protect our oceans,"science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change"
41100,The game layer on top of the world,https://www.ted.com/talks/seth_priebatsch_the_game_layer_on_top_of_the_world,"business,entrepreneur,entertainment,psychology,gaming,TEDx,money",1278.0,How games make kids smarter,"culture,entertainment,performance,love,philosophy,poetry"
41268,Learning from Sherman the shark,https://www.ted.com/talks/jim_toomey_learning_from_sherman_the_shark,"science,entertainment,animals,art,comedy,humor,marine biology,ocean",973.0,Tagging tuna in the deep ocean,"culture,business,economics,media,food,consumerism,marketing,storytelling,decision-making"
42028,Discovering ancient climates in oceans and ice,https://www.ted.com/talks/rob_dunbar_discovering_ancient_climates_in_oceans_and_ice,"science,technology,Mission Blue,Antarctica,ocean",467.0,My wish: Protect our oceans,"science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change"
42076,How web video powers global innovation,https://www.ted.com/talks/chris_anderson_how_web_video_powers_global_innovation,"global issues,science,technology,business,education,innovation,Internet",871.0,Re-examining the remix,"environment,science,technology,design,DNA,animals,evolution,biology,biomimicry,fish"
43278,The roots of plant intelligence,https://www.ted.com/talks/stefano_mancuso_the_roots_of_plant_intelligence,"science,collaboration,biology,botany,plants",509.0,"How bacteria ""talk""","culture,global issues,science,disease,food,health,health care"
43898,Breakthrough designs for ultra-low-cost products,https://www.ted.com/talks/r_a_mashelkar_breakthrough_designs_for_ultra_low_cost_products,"technology,design,industrial design,business,economics,india",1174.0,A future beyond traffic gridlock,"culture,global issues,music,collaboration,social change,art,storytelling,activism,film"
43998,Sustainable seafood? Let's get smart,https://www.ted.com/talks/barton_seaver_sustainable_seafood_let_s_get_smart,"environment,sustainability,food,fish,ocean",467.0,My wish: Protect our oceans,"science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change"
44184,7 ways games reward the brain,https://www.ted.com/talks/tom_chatfield_7_ways_games_reward_the_brain,"culture,technology,entertainment,education,gaming",1278.0,How games make kids smarter,"culture,entertainment,performance,love,philosophy,poetry"
44314,Saving the ocean one island at a time,https://www.ted.com/talks/greg_stone_saving_the_ocean_one_island_at_a_time,"global issues,science,Mission Blue,ocean",467.0,My wish: Protect our oceans,"science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change"
45028,Making law on the high seas,https://www.ted.com/talks/kristina_gjerde_making_law_on_the_high_seas,"global issues,politics,science,law,Mission Blue,ocean",467.0,My wish: Protect our oceans,"science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change"
45130,"Women, wartime and the dream of peace",https://www.ted.com/talks/zainab_salbi_women_wartime_and_the_dream_of_peace,"global issues,war,women,drones,Middle East",713.0,Photographing the hidden story,"culture,design,invention,business,architecture,interview,creativity"
45656,A feminine response to Iceland's financial crash,https://www.ted.com/talks/halla_tomasdottir_a_feminine_response_to_iceland_s_financial_crash,"politics,business,women,women in business,feminism",1078.0,On being a woman and a diplomat,"social change,gender,parenting,society,TEDx,Transgender"
45858,New data on the rise of women,https://www.ted.com/talks/hanna_rosin_new_data_on_the_rise_of_women,"culture,global issues,economics,education,gender,women,feminism",1078.0,On being a woman and a diplomat,"social change,gender,parenting,society,TEDx,Transgender"
46052,The case for collaborative consumption,https://www.ted.com/talks/rachel_botsman_the_case_for_collaborative_consumption,"culture,technology,business,cities,collaboration,consumerism,communication,TEDx,trust",1632.0,"Excuse me, may I rent your car?","culture,global issues,technology,military,terrorism,war"
46716,"A test that finds 3x more breast tumors, and why it's not available to you",https://www.ted.com/talks/deborah_rhodes_a_test_that_finds_3x_more_breast_tumors_and_why_it_s_not_available_to_you,"science,technology,business,cancer,medicine",761.0,A new strategy in the war on cancer,"technology,invention,entertainment,music,performance,software,art"
47044,"Take ""the Other"" to lunch",https://www.ted.com/talks/elizabeth_lesser_take_the_other_to_lunch,"global issues,politics,communication","1094.0,1094.0","The social animal,The social animal","culture,science,entertainment,illusion,religion,culture,science,entertainment,illusion,religion"
